label,person_id,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,f_95,f_96,f_97,f_98
4,1,0.0,0.0,0.0,0.03972524404525757,-0.06619212031364441,0.09924143552780151,0.05909085273742676,-0.06162673234939575,0.10027170181274414,0.07720404863357544,-0.05688220262527466,0.10136067867279053,-0.021240174770355225,-0.0826774537563324,0.05931144952774048,-0.041439056396484375,-0.0892777144908905,0.05873394012451172,-0.06026887893676758,-0.09514722228050232,0.05879056453704834,0.09851932525634766,-0.02398642897605896,0.6454170942306519,-0.09420245885848999,-0.07766810059547424,0.4705907106399536,0.027781248092651367,0.06751000881195068,0.20243686437606812,-0.04636573791503906,0.052122026681900024,0.15034723281860352,0.1857362985610962,0.32338041067123413,0.9065045714378357,-0.28441980481147766,0.30341845750808716,0.71946120262146,0.29385578632354736,0.8013527393341064,0.3865853548049927,-0.36125922203063965,0.8675657510757446,0.7202836275100708,0.14874416589736938,0.3018733859062195,-0.5974098443984985,-0.3397553563117981,1.2059217691421509,0.3919042944908142,0.10695028305053711,0.16895484924316406,-0.8038598299026489,-0.36719146370887756,1.3354765176773071,0.3017767071723938,0.0998384952545166,0.13010871410369873,-0.7047133445739746,-0.3165029287338257,1.343074917793274,0.2222445011138916,0.10005807876586914,0.17748212814331055,-0.6018478870391846,-0.2967148423194885,1.2920864820480347,0.3402320146560669,0.11188268661499023,1.2156281471252441,1.1478376388549805,-0.21597176790237427,1.215021014213562,0.8804576992988586,0.12025350332260132,1.9571826457977295,1.0116811990737915,-0.18266898393630981,1.9441828727722168,0.7914457321166992,0.11527138948440552,2.61698055267334,1.8461923599243164,-0.18017658591270447,2.5902504920959473,1.2980071306228638,0.10698765516281128,2.7250142097473145,1.9348113536834717,-0.19070279598236084,2.6915109157562256,1.3428478240966797,0.12339520454406738,2.8314287662506104,1.5459462404251099,-0.0957975685596466,2.812183380126953,0.8973000049591064
4,1,0.0,0.0,0.0,0.038081586360931396,-0.06985029578208923,0.0993955135345459,0.05681675672531128,-0.06660929322242737,0.10034626722335815,0.07504737377166748,-0.06272444128990173,0.10138237476348877,-0.02250748872756958,-0.08257463574409485,0.060335397720336914,-0.044097304344177246,-0.08781754970550537,0.05974841117858887,-0.06309109926223755,-0.09242847561836243,0.05977141857147217,0.09719723463058472,-0.03015589714050293,0.657069206237793,-0.09954506158828735,-0.07532346248626709,0.4854278564453125,0.027400195598602295,0.06650638580322266,0.20820850133895874,-0.04809647798538208,0.05308389663696289,0.15703320503234863,0.18414336442947388,0.3242991268634796,0.9301719069480896,-0.2950460910797119,0.30854156613349915,0.7509523630142212,0.2761796712875366,0.8034998178482056,0.4066959023475647,-0.3580302298069,0.8793936967849731,0.777987003326416,0.1387012004852295,0.30111584067344666,-0.591937780380249,-0.33985215425491333,1.2320655584335327,0.45918703079223633,0.09533935785293579,0.1666218340396881,-0.8028702735900879,-0.36677470803260803,1.3661617040634155,0.370697021484375,0.09070700407028198,0.12636730074882507,-0.7089247703552246,-0.319137841463089,1.3706259727478027,0.28473562002182007,0.08026838302612305,0.17073681950569153,-0.5985816717147827,-0.29902106523513794,1.3183773756027222,0.406318724155426,0.10974156856536865,1.2226195335388184,1.195493459701538,-0.22055774927139282,1.2237294912338257,0.9368038177490234,0.12005096673965454,1.966391682624817,1.0548360347747803,-0.1878780722618103,1.9582165479660034,0.8491161465644836,0.11721956729888916,2.620619058609009,1.9354380369186401,-0.18409529328346252,2.6088147163391113,1.3828495740890503,0.10970401763916016,2.726794719696045,2.0292701721191406,-0.19399413466453552,2.7105557918548584,1.4302023649215698,0.12440603971481323,2.835336446762085,1.6435519456863403,-0.10140946507453918,2.8308300971984863,0.9801356792449951
4,1,0.0,0.0,0.0,0.03822946548461914,-0.07049274444580078,0.09753048419952393,0.05739939212799072,-0.06660568714141846,0.09845054149627686,0.07570528984069824,-0.06235224008560181,0.09953552484512329,-0.02240884304046631,-0.08440384268760681,0.05496317148208618,-0.04346919059753418,-0.08972960710525513,0.05440115928649902,-0.06244879961013794,-0.09432139992713928,0.054430484771728516,0.09919804334640503,-0.026794761419296265,0.6376680135726929,-0.09866225719451904,-0.07637447118759155,0.45038217306137085,0.027703702449798584,0.0671485960483551,0.19993841648101807,-0.047262370586395264,0.05394884943962097,0.14407879114151,0.18610233068466187,0.33198583126068115,0.8750466704368591,-0.29490453004837036,0.3106289505958557,0.6924160122871399,0.2554238438606262,0.802968442440033,0.36453133821487427,-0.3692495822906494,0.8514769673347473,0.7087357640266418,0.14107966423034668,0.31001710891723633,-0.5598119497299194,-0.36004436016082764,1.2394533157348633,0.464485228061676,0.09672367572784424,0.1748591661453247,-0.75782310962677,-0.39014339447021484,1.380814790725708,0.39149391651153564,0.09197556972503662,0.13627082109451294,-0.6530313491821289,-0.3425540328025818,1.3944895267486572,0.3107951879501343,0.09412121772766113,0.1914653778076172,-0.560350775718689,-0.3231120705604553,1.3392550945281982,0.41389209032058716,0.10150259733200073,1.2171170711517334,1.1719379425048828,-0.221047043800354,1.2162303924560547,0.8910720944404602,0.110637366771698,1.9516212940216064,1.047989010810852,-0.1905716061592102,1.965317964553833,0.9110581874847412,0.10167557001113892,2.6025497913360596,1.8106341361999512,-0.194166362285614,2.591817855834961,1.3851984739303589,0.09156173467636108,2.7081637382507324,1.8937320709228516,-0.20428752899169922,2.6868317127227783,1.42874014377594,0.11283707618713379,2.8184168338775635,1.530363917350769,-0.10614889860153198,2.8195385932922363,1.0176234245300293
4,1,0.0,0.0,0.0,0.03698539733886719,-0.06870993971824646,0.1044778823852539,0.055802762508392334,-0.0650530457496643,0.1054222583770752,0.0737045407295227,-0.06074726581573486,0.10651171207427979,-0.023325204849243164,-0.08206936717033386,0.05728328227996826,-0.04547017812728882,-0.08769387006759644,0.056690216064453125,-0.06534865498542786,-0.09283244609832764,0.05674910545349121,0.09500724077224731,-0.02812427282333374,0.6969287395477295,-0.10387659072875977,-0.07464352250099182,0.4884483218193054,0.02820754051208496,0.067452073097229,0.2217322587966919,-0.04795187711715698,0.05366113781929016,0.15988630056381226,0.18404418230056763,0.32665395736694336,0.9901825189590454,-0.2979073226451874,0.31712424755096436,0.7772392630577087,0.28334444761276245,0.8290987014770508,0.44703739881515503,-0.35773587226867676,0.8849468231201172,0.832595705986023,0.14862722158432007,0.3093916177749634,-0.6318215131759644,-0.3425329327583313,1.2758897542953491,0.5335320234298706,0.10368221998214722,0.17063134908676147,-0.8548374176025391,-0.3712283968925476,1.421790361404419,0.4439956545829773,0.09792894124984741,0.12713897228240967,-0.7604432106018066,-0.32497280836105347,1.4288378953933716,0.3490685224533081,0.09896570444107056,0.17757076025009155,-0.6401420831680298,-0.3055061101913452,1.3733066320419312,0.4774298667907715,0.12154746055603027,1.2432479858398438,1.2756314277648926,-0.21354708075523376,1.2533209323883057,0.9896708726882935,0.14072996377944946,2.0060765743255615,1.1291711330413818,-0.1751771867275238,2.0138630867004395,0.8989307880401611,0.15101516246795654,2.6863129138946533,2.0453908443450928,-0.1627883017063141,2.6840996742248535,1.4581762552261353,0.14609748125076294,2.7956323623657227,2.144340991973877,-0.17089495062828064,2.7851507663726807,1.5085840225219727,0.16103971004486084,2.901688814163208,1.750713586807251,-0.06934013962745667,2.9113571643829346,1.0461983680725098
4,1,0.0,0.0,0.0,0.04062920808792114,-0.06883826851844788,0.09839379787445068,0.06120187044143677,-0.06585806608200073,0.09945523738861084,0.0805167555809021,-0.06275737285614014,0.10059261322021484,-0.020097732543945312,-0.08017003536224365,0.0656057596206665,-0.03857702016830444,-0.08554524183273315,0.06501615047454834,-0.05617794394493103,-0.09072685241699219,0.06504416465759277,0.10601526498794556,-0.028431802988052368,0.6566448211669922,-0.08202743530273438,-0.07186853885650635,0.518298327922821,0.033401548862457275,0.06947329640388489,0.209181010723114,-0.04083806276321411,0.053997546434402466,0.16763681173324585,0.21845883131027222,0.34267330169677734,0.9380438923835754,-0.2755126655101776,0.33524835109710693,0.8012816905975342,0.3313889503479004,0.8547952175140381,0.3734239935874939,-0.3424895703792572,0.9024041891098022,0.8402378559112549,0.18052232265472412,0.307280957698822,-0.6921749114990234,-0.34645065665245056,1.3179383277893066,0.46959102153778076,0.1488998532295227,0.16836625337600708,-0.9219529628753662,-0.38714319467544556,1.4703028202056885,0.3733428120613098,0.1289939284324646,0.12223124504089355,-0.8320999145507812,-0.3289920687675476,1.4941633939743042,0.2633928060531616,0.13069438934326172,0.1691623330116272,-0.7033183574676514,-0.30358242988586426,1.432296872138977,0.4047180414199829,0.14439111948013306,1.2824716567993164,1.2270772457122803,-0.194655179977417,1.2813023328781128,1.0033388137817383,0.1473984718322754,2.0470752716064453,1.0183993577957153,-0.16608309745788574,2.0203158855438232,0.9343019723892212,0.14789164066314697,2.7634294033050537,1.8535385131835938,-0.15623241662979126,2.709900379180908,1.4809249639511108,0.14646846055984497,2.8804848194122314,1.9409308433532715,-0.16278612613677979,2.8232438564300537,1.5284258127212524,0.13388854265213013,2.982379198074341,1.5033079385757446,-0.08042585849761963,2.925314426422119,1.0616693496704102
4,1,0.0,0.0,0.0,0.03857702016830444,-0.06731358170509338,0.10034716129302979,0.05775231122970581,-0.06352311372756958,0.1013944149017334,0.07536280155181885,-0.05975586175918579,0.10252737998962402,-0.021969616413116455,-0.08053657412528992,0.05636465549468994,-0.04247468709945679,-0.0862494707107544,0.055750489234924316,-0.061024367809295654,-0.09153839945793152,0.05573856830596924,0.09717267751693726,-0.027463138103485107,0.6711521148681641,-0.09277883172035217,-0.07166734337806702,0.4813494086265564,0.030000627040863037,0.07048630714416504,0.2148890495300293,-0.045570552349090576,0.05491906404495239,0.15834331512451172,0.19550108909606934,0.32963213324546814,0.9726886749267578,-0.3004773259162903,0.3407747447490692,0.7632163763046265,0.31414759159088135,0.8344986438751221,0.4368188977241516,-0.37723687291145325,0.837417721748352,0.8279786705970764,0.1647457480430603,0.29942747950553894,-0.6410478353500366,-0.39570316672325134,1.3518364429473877,0.49456626176834106,0.12376832962036133,0.16004320979118347,-0.8688552379608154,-0.4441780149936676,1.5083911418914795,0.4029909372329712,0.11245405673980713,0.11312904953956604,-0.7832376956939697,-0.3864659368991852,1.5353370904922485,0.2833178639411926,0.1157723069190979,0.16414925456047058,-0.6543300151824951,-0.35810020565986633,1.4723483324050903,0.4285842776298523,0.11982512474060059,1.2754716873168945,1.2624225616455078,-0.21426323056221008,1.2780981063842773,1.007043480873108,0.12136983871459961,2.048351764678955,1.0873730182647705,-0.19008398056030273,2.0306293964385986,0.9755978584289551,0.11857002973556519,2.748119354248047,1.931275725364685,-0.18281501531600952,2.706414222717285,1.5366629362106323,0.11479294300079346,2.864030361175537,2.018418073654175,-0.19145658612251282,2.8172285556793213,1.5842777490615845,0.11163544654846191,2.9623801708221436,1.5876719951629639,-0.09970688819885254,2.9203155040740967,1.1162842512130737
4,1,0.0,0.0,0.0,0.03401988744735718,-0.07344788312911987,0.08719801902770996,0.051935672760009766,-0.07107764482498169,0.08802425861358643,0.07000046968460083,-0.06819343566894531,0.08911621570587158,-0.023322463035583496,-0.08276620507240295,0.05508530139923096,-0.04561889171600342,-0.08701393008232117,0.054511308670043945,-0.06431049108505249,-0.09039336442947388,0.054482102394104004,0.0965157151222229,-0.03358185291290283,0.6301660537719727,-0.09933167695999146,-0.07175877690315247,0.48723870515823364,0.02913004159927368,0.06784641742706299,0.2065798044204712,-0.046078264713287354,0.05599108338356018,0.16315221786499023,0.20111489295959473,0.32872843742370605,0.9348176717758179,-0.30619075894355774,0.3276342749595642,0.792625904083252,0.31098300218582153,0.8169897794723511,0.3923259377479553,-0.39872604608535767,0.8784351348876953,0.8842356204986572,0.17296963930130005,0.28491121530532837,-0.6544274091720581,-0.42875948548316956,1.3161647319793701,0.5581184029579163,0.12922066450119019,0.1208600401878357,-0.8819484710693359,-0.47587549686431885,1.4724794626235962,0.4732910990715027,0.11800742149353027,0.08021363615989685,-0.7962560653686523,-0.41715022921562195,1.4945873022079468,0.3554021716117859,0.11374473571777344,0.13639205694198608,-0.6670830249786377,-0.3889315128326416,1.4359312057495117,0.4930708408355713,0.10933667421340942,1.2673850059509277,1.3768190145492554,-0.22671839594841003,1.26124906539917,1.1187483072280884,0.116302490234375,1.9985237121582031,1.2673563957214355,-0.20286235213279724,2.011897325515747,1.1054573059082031,0.11090213060379028,2.6549558639526367,2.1707351207733154,-0.2053801417350769,2.662980556488037,1.6865488290786743,0.10473424196243286,2.7681169509887695,2.2653965950012207,-0.21723836660385132,2.772296190261841,1.7372294664382935,0.11212241649627686,2.864236354827881,1.87306547164917,-0.12341940402984619,2.8753914833068848,1.2712891101837158
4,1,0.0,0.0,0.0,0.03264880180358887,-0.07257923483848572,0.08997881412506104,0.050950050354003906,-0.06772205233573914,0.09071540832519531,0.06919008493423462,-0.06288671493530273,0.09162294864654541,-0.02285093069076538,-0.08615341782569885,0.04853677749633789,-0.04354500770568848,-0.0905001163482666,0.04797530174255371,-0.06287455558776855,-0.0933217704296112,0.04795646667480469,0.09251600503921509,-0.027490288019180298,0.6307733654975891,-0.09917211532592773,-0.07434245944023132,0.44424062967300415,0.025566160678863525,0.06821036338806152,0.20484799146652222,-0.04743313789367676,0.05258268117904663,0.14854031801223755,0.17336225509643555,0.3168834149837494,0.9483030438423157,-0.30803319811820984,0.3279706537723541,0.7254310846328735,0.28352856636047363,0.7636464834213257,0.4644673466682434,-0.4183819591999054,0.7681269645690918,0.879835844039917,0.17758148908615112,0.2790127694606781,-0.5256884098052979,-0.42181554436683655,1.2576165199279785,0.684299111366272,0.14419233798980713,0.12152597308158875,-0.7261923551559448,-0.4649313688278198,1.3968836069107056,0.6270875930786133,0.11931931972503662,0.08467188477516174,-0.6542541980743408,-0.41639548540115356,1.4159563779830933,0.5134896636009216,0.12383580207824707,0.1291474997997284,-0.542385458946228,-0.3891383409500122,1.3655742406845093,0.6270144581794739,0.0773087739944458,1.2249019145965576,1.284353256225586,-0.2423228919506073,1.219036340713501,0.9823019504547119,0.0946539044380188,1.913588523864746,1.0821526050567627,-0.21720728278160095,1.9067301750183105,0.7933623790740967,0.08590561151504517,2.538944959640503,2.012590169906616,-0.21906116604804993,2.5616745948791504,1.3381716012954712,0.07730305194854736,2.6441757678985596,2.1131768226623535,-0.231658935546875,2.671060085296631,1.3847825527191162,0.10138189792633057,2.7378718852996826,1.7669463157653809,-0.13714143633842468,2.761798620223999,0.9069778919219971
4,1,0.0,0.0,0.0,0.029130280017852783,-0.07224714756011963,0.08574223518371582,0.04705619812011719,-0.06849011778831482,0.08648800849914551,0.06332141160964966,-0.06482434272766113,0.08751130104064941,-0.023917019367218018,-0.08394375443458557,0.03661513328552246,-0.04459714889526367,-0.0887250006198883,0.03608834743499756,-0.06623739004135132,-0.09213054180145264,0.03598785400390625,0.07933789491653442,-0.03605678677558899,0.6117238402366638,-0.10907229781150818,-0.0768401026725769,0.3943847417831421,0.019436120986938477,0.06438922882080078,0.20148611068725586,-0.04924124479293823,0.050942182540893555,0.13637858629226685,0.1517322063446045,0.299775630235672,0.9266607761383057,-0.326887309551239,0.3207777440547943,0.6463721990585327,0.2726225256919861,0.7598673105239868,0.4169849753379822,-0.41007712483406067,0.8363569974899292,0.7539456486701965,0.17044585943222046,0.2786113917827606,-0.5912296772003174,-0.45181530714035034,1.2418571710586548,0.5681988596916199,0.14108550548553467,0.12736079096794128,-0.7926136255264282,-0.49912431836128235,1.3793262243270874,0.5034245848655701,0.1210165023803711,0.09271302819252014,-0.7135682106018066,-0.45068156719207764,1.3966138362884521,0.39662599563598633,0.11891388893127441,0.13921144604682922,-0.6060816049575806,-0.42314213514328003,1.3468024730682373,0.51220703125,0.050195932388305664,1.2070518732070923,1.3031924962997437,-0.25906962156295776,1.1992971897125244,0.9732593894004822,0.06193113327026367,1.9234286546707153,1.2092328071594238,-0.2337043583393097,1.9074758291244507,0.8952133059501648,0.04959815740585327,2.543858766555786,2.0937230587005615,-0.23706504702568054,2.5527875423431396,1.3934825658798218,0.03842782974243164,2.64749813079834,2.1884641647338867,-0.253275603055954,2.658191204071045,1.4372241497039795,0.07405179738998413,2.7454376220703125,1.8506076335906982,-0.14305844902992249,2.756500005722046,0.9919325709342957
4,1,0.0,0.0,0.0,0.03198057413101196,-0.07531720399856567,0.08990955352783203,0.049704134464263916,-0.0719851553440094,0.09056258201599121,0.06620216369628906,-0.0684480369091034,0.09145963191986084,-0.022790968418121338,-0.0867270827293396,0.04098987579345703,-0.04412955045700073,-0.0914391279220581,0.04035294055938721,-0.06616520881652832,-0.09478539228439331,0.04005777835845947,0.08248215913772583,-0.03828439116477966,0.6373053789138794,-0.10706731677055359,-0.07824936509132385,0.42076462507247925,0.02072209119796753,0.06609165668487549,0.21104156970977783,-0.05076223611831665,0.05319923162460327,0.14646625518798828,0.15670239925384521,0.31569793820381165,0.954430341720581,-0.33605629205703735,0.33459165692329407,0.703984260559082,0.24084746837615967,0.7517179250717163,0.4119572043418884,-0.4083783030509949,0.8785601854324341,0.8617889881134033,0.17179030179977417,0.2665422856807709,-0.6566636562347412,-0.44725844264030457,1.2666029930114746,0.7281867861747742,0.15413057804107666,0.13083431124687195,-0.8651920557022095,-0.48671266436576843,1.4035786390304565,0.6801533699035645,0.13470560312271118,0.09790948033332825,-0.788811206817627,-0.4510074257850647,1.4094655513763428,0.5646196603775024,0.1273571252822876,0.13517245650291443,-0.6723940372467041,-0.42511147260665894,1.358557105064392,0.6742778420448303,0.059526026248931885,1.2307829856872559,1.2600877285003662,-0.25567787885665894,1.2320507764816284,0.9822679162025452,0.059918105602264404,1.9698776006698608,1.1695466041564941,-0.23195892572402954,1.9763137102127075,0.9673090577125549,0.04302293062210083,2.6361031532287598,1.9900715351104736,-0.23855817317962646,2.626375436782837,1.4826385974884033,0.031171023845672607,2.7430710792541504,2.075129985809326,-0.25362154841423035,2.7231104373931885,1.5261670351028442,0.056693851947784424,2.8442258834838867,1.6717462539672852,-0.14635932445526123,2.8492581844329834,1.0584088563919067
